stationid,neighborhood,boro,zipcode,station name,latitude,longitude
3128,Long Island City,Queens,11101,21 St & 43 Ave,40.75052534,-73.94594845
3761,Bushwick,Brooklyn,11221,Cedar St & Myrtle Ave,40.697842,-73.926241
3907,Bushwick,Brooklyn,11206,Central Ave & Melrose St,40.70112,-73.93039
3546,Prospect Heights,Brooklyn,11238,Pacific St & Classon Ave,40.6791944,-73.9587903
3254,Nolan Park,Manhattan,10004,Soissons Landing,40.69231660719192,-74.01486575603485
3772,Williamsburg,Brooklyn,11211,Devoe St & Morgan Ave,40.713811,-73.93515
3982,Bronx County,The Bronx,10455,Bergen Ave & E 152 St,40.817166,-73.914737
3757,,Brooklyn,11206,Stagg St & Morgan Ave,40.710681,-73.93372
3975,Bronx County,The Bronx,10451,Brook Ave & E 157 St,40.820713,-73.911759
3976,Bronx County,The Bronx,10455,E 156 & Brook Ave,40.819823,-73.912411
4067,Washington Heights,Manhattan,10040,Amsterdam Ave & W 180 St,40.847396,-73.931205
3829,,Brooklyn,11207,Central Ave & Decatur St,40.6882,-73.90798
3836,Bushwick,Brooklyn,11221,Bushwick Ave & Linden St,40.69146,-73.92146
3958,,The Bronx,10454,Willis Ave & E 143 St,40.812299,-73.92037
3868,Bushwick,Brooklyn,11237,Knickerbocker Ave & Halsey St,40.693,-73.90824
3143,Upper East Side,Manhattan,10075,5 Ave & E 78 St,40.77632142182271,-73.96427392959595
3825,Ocean Hill,Brooklyn,11207,Broadway & Furman Ave,40.68139,-73.90756
3479,Nolan Park,Manhattan,10004,Picnic Point,40.68512559515415,-74.02535319328308
3727,Williamsburg,Brooklyn,11222,Frost St & Meeker Ave,40.71766197083994,-73.94880026578903
3826,,Brooklyn,11207,Moffat St & Bushwick,40.68458,-73.90925
3956,Bronx County,The Bronx,10454,St. Ann's Ave & E 144 St,40.811112,-73.914932
3961,Bronx County,The Bronx,10451,Morris Ave & E 153 St,40.820036,-73.921411
3944,Sugar Hill,Manhattan,10031,Convent Ave & W 135 St,40.818215,-73.950988
3121,Long Island City,Queens,11101,Jackson Ave & 46 Rd,40.74524768,-73.94733276
4066,Washington Heights,Manhattan,10033,Audobon Ave & W 179 St,40.847305,-73.933291
4082,Bronx County,The Bronx,10452,Gerard Ave & McClellan St,40.833909,-73.92112
3931,Bronx County,The Bronx,10451,Morris Ave & E 142 St,40.814469,-73.924963
3865,Ridgewood,Brooklyn,11207,Knickerbocker Ave & Cooper St,40.69081,-73.90448
4125,Bronx County,The Bronx,10451,E 161 St & River Ave,40.827883,-73.927111
3899,Greenpoint,Brooklyn,11222,Manhattan Av & Leonard St,40.72084,-73.94844
3983,Bronx County,The Bronx,10455,Westchester Ave & E 156 St,40.817802,-73.905203
3437,Upper West Side,Manhattan,10024,Riverside Dr & W 91 St,40.79313480986663,-73.97700369358063
3952,Bronx County,The Bronx,10454,E 141 St & Jackson Ave,40.806896,-73.911837
4005,Sugar Hill,Manhattan,10031,St. Nicholas Terrace & Convent Ave,40.821294,-73.947868
3947,Bronx County,The Bronx,10454,E 138 St & Willow Ave,40.804168,-73.911545
3925,Bronx County,The Bronx,10451,E 138 St & Canal St W,40.812304,-73.929153
3972,Bronx County,The Bronx,10451,E 158 St & Melrose Ave,40.822215,-73.914688
4098,Bronx County,The Bronx,10452,Shakespeare Ave & W 169 St,40.839312,-73.922423
2005,,Brooklyn,11251,Railroad Ave & Kay Ave,40.70531194,-73.97100056
3901,Ridgewood,Queens,11237,Stanhope St & Fairview Ave,40.70998,-73.91116
3853,,Brooklyn,11237,Harrison Pl & Porter Ave,40.70686,-73.92851
4086,Bronx County,The Bronx,10452,Inwood Ave & W 170 St,40.840536,-73.919228
3969,Bronx County,The Bronx,10455,St Ann's Ave & Westchester Ave,40.815887,-73.911918
3567,,Queens,11106,11 St & 35 Ave,40.7627442,-73.9391141
3948,Bronx County,The Bronx,10454,E 138 St & Cypress Ave,40.805559,-73.914718
4074,Washington Heights,Manhattan,10032,Edgecombe Ave & W 167 St,40.838191,-73.936085
4069,Hudson Heights,Manhattan,10033,Cabrini Blvd & W 177 St,40.848282,-73.941343
3872,Ridgewood,Brooklyn,11385,Hancock St & Wyckoff Ave,40.6972,-73.90674
3816,,Brooklyn,11211,Metropolitan Ave & Vandervoort Ave,40.71429,-73.93323
3941,Bronx County,The Bronx,10454,Walnut Ave & E 136 St,40.801657,-73.909513
4084,Bronx County,The Bronx,10456,Sheridan Ave & E 168 St,40.835334,-73.9154
3937,Bronx County,The Bronx,10454,E 135 St & St Ann's Ave,40.805089,-73.918889
3965,Bronx County,The Bronx,10455,E 149 St & Eagle Ave,40.814046,-73.91186
3596,Crown Heights,Brooklyn,11225,Sullivan Pl & Bedford Ave,40.6642406,-73.9574686
3851,,Brooklyn,11415,Metropolitan Ave & Stewart Ave,40.71401,-73.92793
4064,Bronx County,The Bronx,10454,Southern Blvd & E 142 St,40.807347437082,-73.90809774398804
4021,Bronx County,The Bronx,10454,E 138 St & Grand Concourse,40.813224,-73.930605
3333,,Brooklyn,11231,Columbia St & Lorraine St,40.6747055,-74.0075572
4092,Bronx County,The Bronx,10452,Jerome Ave & Anderson Ave,40.830179,-73.928747
483,East Village,Manhattan,10009,E 12 St & 3 Ave,40.73223272,-73.98889957
3244,Greenwich Village,Manhattan,10003,University Pl & E 8 St,40.73143724085228,-73.99490341544151
280,Greenwich Village,Manhattan,10009,E 10 St & 5 Ave,40.73331967,-73.99510132
4121,Murray Hill,Manhattan,10017,1 Ave & E 39 St,40.74714,-73.97113
4101,Bronx County,The Bronx,10451,E 153 St & E 157 St,40.826677,-73.929327
4130,Bronx County,The Bronx,10456,Morris Ave & McClellan St,40.831584,-73.9149
4102,Bronx County,The Bronx,10452,Grand Concourse & E 164 St,40.829608,-73.921461
3557,,Queens,11101,40 Ave & 9 St,40.75742,-73.945133
4050,Washington Heights,Manhattan,10032,W 159 St & Edgecombe Ave,40.833303,-73.939326
4127,Bronx County,The Bronx,10452,Ogden Ave & Merriam Ave,40.839142,-73.925961
4128,Bronx County,The Bronx,10456,College Ave & E 170 St,40.837576,-73.910489
4094,Bronx County,The Bronx,10451,Park Ave & E 162 St,40.825716,-73.915585
4120,Murray Hill,Manhattan,10016,E 39 St & Lexington Ave,40.7494985460252,-73.97729203113158
4108,Bronx County,The Bronx,10457,Clay Ave & E 173 St,40.843264,-73.904867
4083,Bronx County,The Bronx,10452,Walton Ave & E 168 St,40.83649,-73.918316
4093,Bronx County,The Bronx,10451,Grand Concourse & E 161 St,40.827115,-73.92272
3691,,Queens,11103,28 Ave & 44 St,40.76408932350688,-73.91065120697021
4118,Financial District,Manhattan,10045,Liberty St & Nassau St,40.70858894240581,-74.00935482235809
4091,Bronx County,The Bronx,10452,Jerome Ave & Ogden Ave,40.829797,-73.931015
4132,Bronx County,The Bronx,10455,Southern Blvd & Avenue St. John,40.812769,-73.901583
4134,Bronx County,The Bronx,10455,Longwood Ave & Southern Blvd,40.816343,-73.896447
4133,Bronx County,The Bronx,10455,Beck St & Leggett Ave,40.815077,-73.899939
3462,Turtle Bay,Manhattan,10017,E 44 St & 2 Ave,40.75118387463277,-73.97138714790344
4141,Bronx County,The Bronx,10459,Southern Blvd & Tiffany St,40.818185,-73.894143
4135,Bronx County,The Bronx,10459,Westchester Ave & Longwood Ave,40.819701,-73.901311
4030,Bronx County,The Bronx,10451,Courtlandt Ave & E 157 St,40.822267,-73.916792
3436,Tribeca,Manhattan,10013,Greenwich St & Hubert St,40.721319,-74.010065
4131,Bronx County,The Bronx,10452,Goble Pl & Macombs Rd,40.844075,-73.917256
4147,Bronx County,The Bronx,10459,E 163 St & Tiffany St,40.821075,-73.895069
4166,Bronx County,The Bronx,10451,River Ave & E 153 St,40.82441,-73.92818
4105,Bronx County,The Bronx,10451,Concourse Village West & E 156 St,40.823162,-73.923267
4154,Bronx County,The Bronx,10474,Faile St & Garrison Ave,40.820578,-73.888271
4148,Bronx County,The Bronx,10459,Intervale Ave & Westchester Ave,40.821967,-73.896752
3226,Upper West Side,Manhattan,10024,W 82 St & Central Park West,40.78275,-73.97137
4017,East Harlem,Manhattan,10037,E 138 St & 5 Av,40.81449,-73.936153
3914,Upper West Side,Manhattan,10024,West End Ave & W 78 St,40.783786,-73.981687
4167,Bronx County,The Bronx,10453,Grand Concourse & East Mount Eden Ave,40.84301,-73.91172
4188,Washington Heights,Manhattan,10032,Broadway & W 155 St,40.83299,-73.94592
4139,,The Bronx,10456,Tinton Ave & E 165 St,40.824796,-73.90242
4137,Bronx County,The Bronx,10456,3 Ave & E 163 St,40.823872,-73.908699
4155,Bronx County,The Bronx,10459,E 169 St & Fox St,40.827184,-73.893721
4151,Bronx County,The Bronx,10456,3 Ave & E 169 St,40.832678,-73.905158
4162,Bronx County,The Bronx,10460,Southern Blvd & E 172 St,40.834124,-73.88955
4158,Bronx County,The Bronx,10459,Freeman St & Reverend James A Polite Ave,40.830529,-73.894717
3102,Greenpoint,Brooklyn,11211,Driggs Ave & Lorimer St,40.72179134,-73.9504154
4193,Hudson Heights,Manhattan,10033,W 181 St & Riverside Dr,40.85168,-73.94186
119,Fort Greene,Brooklyn,11251,Park Ave & St Edwards St,40.69608941,-73.97803415
4129,Bronx County,The Bronx,10452,Anderson Ave & W 164 St,40.832057,-73.927421
3118,,Brooklyn,11109,McGuinness Blvd & Eagle St,40.73555,-73.95284
4078,Bronx County,The Bronx,10451,Concourse Village East & E 158 St,40.823732,-73.919379
4156,Bronx County,The Bronx,10456,Fulton Ave & St. Paul's Pl,40.83545,-73.90153
4199,Bronx County,The Bronx,10452,River Ave & McClellan St,40.83406,-73.92243
4138,Bronx County,The Bronx,10456,3 Ave & Franklin Ave,40.82696,-73.907451
3813,Chelsea,Manhattan,10011,W 20 St & 10 Ave,40.745686,-74.005141
4152,Bronx County,The Bronx,10456,Fulton Ave & E 168 St,40.830471,-73.904556
4174,Bronx County,The Bronx,10456,3 Ave & E 170 St,40.834857,-73.903743
4117,Crown Heights,Brooklyn,11225,Sullivan Pl & Franklin Ave,40.66407983678161,-73.96025128666679
4150,,The Bronx,10456,E 170 St & Webster Ave,40.836103,-73.907199
4126,Bronx County,The Bronx,10451,E 157 St & River Ave,40.825737,-73.927311
3340,,Brooklyn,11231,Wolcott St & Dwight St,40.6753274,-74.0100698
3635,Hudson Yards,Manhattan,10018,W 36 St & 9 Ave,40.75462324029105,-73.99516761302948
3382,Carroll Gardens,Brooklyn,11231,Carroll St & Smith St,40.680611,-73.99475825
3086,,Brooklyn,11211,Graham Ave & Conselyea St,40.715143,-73.944507
389,,Brooklyn,11207,Broadway & Berry St,40.71044554,-73.96525063
471,Williamsburg,Brooklyn,11211,Grand St & Havemeyer St,40.71286844,-73.95698119
4169,Bronx County,The Bronx,10457,Morris Ave & E 171 St,40.83899,-73.9109
4201,Bronx County,The Bronx,10457,Clay Ave & Claremont Pkwy,40.83999,-73.90549
72,Hell's Kitchen,Manhattan,10019,W 52 St & 11 Ave,40.76727216,-73.99392888
3322,Park Slope,Brooklyn,11215,12 St & 4 Ave,40.668603,-73.9904394
3346,Park Slope,Brooklyn,11217,Berkeley Pl & 7 Ave,40.675146838709786,-73.97523209452629
4159,Bronx County,The Bronx,10457,3 Ave & E 172 St,40.839586,-73.900277
4161,Bronx County,The Bronx,10457,3 Ave & E 174 St,40.84224,-73.8985
4202,Bronx County,The Bronx,10459,Dawson St & Intervale Ave,40.819999,-73.897263
4140,Bronx County,The Bronx,10459,E 163 St & Union Ave,40.822545,-73.901824
4195,Bronx County,The Bronx,10456,E 167 St & Clay Ave,40.83094,-73.91125
